35.68	4.32	3
30.94	9.14	3
34.53	8.79	3
31.69	9.6	3
32.71	0.84	3
32.53	2.13	3
29.53	2.64	3
37.27	2.59	3
30.0	5.98	3
30.38	9.74	3
35.23	6.22	3
33.75	11.62	3
30.62	10.66	3
29.66	7.69	3
32.09	8.34	3
36.36	3.34	3
34.04	9.1	3
32.48	8.42	3
27.77	7.73	3
28.48	5.34	3
28.81	9.14	3
32.95	6.08	3
33.51	3.19	3
35.14	6.04	3
35.21	10.4	3
33.82	6.29	3
34.88	11.52	3
37.07	3.29	3
34.77	10.71	3
32.08	10.84	3
29.6	7.69	3
33.0	2.57	3
36.34	8.01	3
30.49	2.51	3
36.69	9.25	3
29.95	7.2	3
36.91	5.65	3
35.28	6.06	3
38.06	5.02	3
31.67	11.01	3
35.52	5.59	3
33.87	8.13	3
30.81	4.25	3
30.48	1.38	3
31.06	2.85	3
37.68	6.51	3
36.33	1.78	3
32.36	1.09	3
36.65	3.22	3
30.51	0.63	3
31.39	10.45	3
36.11	3.04	3
34.83	9.03	3
31.67	7.24	3
36.37	1.38	3
30.1	5.34	3
32.37	8.1	3
30.17	2.15	3
33.29	3.75	3
31.11	6.93	3
36.02	2.23	3
29.28	4.67	3
31.84	4.19	3
33.24	6.35	3
28.85	5.26	3
33.89	2.75	3
34.04	9.27	3
28.01	4.27	3
29.69	8.72	3
35.03	11.22	3
36.28	3.87	3
34.13	0.5	3
33.92	4.1	3
37.97	5.79	3
34.2	11.4	3
35.62	0.63	3
31.81	4.09	3
28.65	7.1	3
38.03	7.94	3
27.95	5.65	3
30.55	4.69	3
33.58	0.41	3
33.34	4.48	3
35.23	1.68	3
35.11	1.59	3
34.51	7.25	3
35.71	5.08	3
38.06	7.97	3
31.76	0.9	3
34.04	7.5	3
31.28	6.94	3
34.8	0.62	3
33.27	3.48	3
30.9	2.57	3
27.01	6.17	3
37.38	7.93	3
28.17	6.65	3
32.45	7.04	3
30.71	3.57	3
32.36	1.67	3
32.41	9.34	3
38.28	5.76	3
36.71	5.2	3
33.46	3.02	3
32.79	4.34	3
33.31	0.79	3
33.35	5.75	3
32.65	11.53	3
34.34	1.45	3
35.2	2.56	3
29.35	8.2	3
28.04	7.75	3
29.82	6.06	3
28.96	2.76	3
34.83	7.28	3
30.35	6.89	3
31.85	8.73	3
29.01	7.43	3
36.22	9.77	3
34.7	9.0	3
33.9	0.79	3
30.16	4.13	3
28.96	9.41	3
38.69	7.38	3
33.83	8.54	3
35.57	11.21	3
30.59	7.6	3
35.51	6.52	3
30.93	7.6	3
29.37	5.62	3
33.71	3.48	3
32.18	7.69	3
29.91	10.0	3
32.44	1.72	3
36.07	10.73	3
32.74	2.37	3
37.11	8.42	3
31.09	3.9	3
31.59	5.74	3
29.85	1.38	3
34.13	5.56	3
31.17	8.24	3
27.5	4.28	3
36.92	8.87	3
30.76	7.18	3
36.06	5.42	3
36.19	8.43	3
32.31	11.81	3
33.8	10.43	3
36.58	8.61	3
32.42	2.43	3
30.42	9.76	3
33.68	4.5	3
30.24	4.94	3
36.76	7.42	3
31.5	3.95	3
31.1	9.77	3
33.61	10.92	3
32.78	2.04	3
29.01	9.12	3
32.25	0.81	3
32.16	9.66	3
31.89	11.46	3
33.15	1.81	3
31.32	8.24	3
34.76	10.24	3
37.03	4.5	3
32.49	4.05	3
35.21	3.26	3
37.48	4.38	3
31.19	9.55	3
34.55	6.91	3
36.19	3.29	3
32.36	11.51	3
29.46	4.87	3
29.98	8.37	3
36.06	5.03	3
36.3	10.1	3
29.85	1.43	3
32.54	3.98	3
31.34	3.45	3
29.93	8.3	3
29.64	3.47	3
32.23	9.43	3
31.43	4.16	3
34.74	5.19	3
27.39	6.14	3
30.95	5.55	3
34.49	4.53	3
38.27	4.77	3
28.67	2.28	3
36.71	9.51	3
30.54	7.59	3
36.48	3.17	3
33.18	5.59	3
30.04	8.59	3
36.05	6.08	3
38.47	7.47	3
34.2	4.65	3
31.67	9.65	3
34.7	5.24	3
33.85	9.87	3
33.45	11.3	3
36.5	9.85	3
27.84	7.34	3
29.88	9.6	3
37.7	5.19	3
32.28	4.84	3
32.34	9.75	3
33.17	11.73	3
30.39	3.5	3
28.61	8.94	3
27.76	6.0	3
31.61	4.81	3
31.42	1.98	3
33.44	10.63	3
34.12	9.42	3
37.99	6.78	3
30.59	7.61	3
31.15	9.26	3
32.9	9.67	3
34.97	0.67	3
29.54	7.09	3
30.82	1.64	3
32.26	3.8	3
34.17	10.99	3
33.14	5.62	3
36.62	9.84	3
31.72	1.63	3
36.42	1.65	3
27.8	3.25	3
31.02	9.58	3
36.41	1.51	3
30.93	10.18	3
28.96	7.92	3
32.62	11.93	3
36.68	10.19	3
27.0	6.07	3
38.02	5.3	3
28.69	6.8	3
37.17	6.74	3
32.35	11.33	3
30.7	6.03	3
37.36	1.98	3
30.79	2.94	3
38.25	5.88	3
35.52	10.03	3
29.75	3.65	3
34.77	7.23	3
30.5	6.16	3
31.46	2.23	3
32.83	5.86	3
32.94	7.01	3
38.5	8.39	3
34.28	9.45	3
28.5	9.06	3
31.59	5.45	3
38.28	7.34	3
29.3	7.84	3
31.74	10.83	3
29.29	8.97	3
32.49	8.61	3
32.65	0.69	3
34.13	4.28	3
27.87	7.97	3
29.4	7.46	3
32.18	9.22	3
31.41	4.07	3
32.67	0.31	3
34.96	5.66	3
32.0	4.28	3
32.66	6.65	3
35.98	4.05	3
35.83	10.44	3
33.83	8.54	3
37.95	8.11	3
35.0	0.4	3
28.35	7.07	3
31.4	8.06	3
30.11	3.08	3
28.47	6.01	3
31.89	0.6	3
27.34	6.66	3
30.81	10.64	3
31.88	10.36	3
29.82	10.16	3
34.19	10.16	3
31.14	3.68	3
35.78	8.26	3
31.02	10.56	3
32.95	11.33	3
31.49	2.66	3
35.34	7.31	3
33.36	10.34	3
31.37	4.37	3
29.81	2.15	3
35.23	4.72	3
31.04	11.28	3
37.08	3.59	3
37.07	3.49	3
27.31	5.76	3
33.45	7.86	3
27.91	8.99	3
31.02	2.87	3
33.4	1.43	3
30.67	3.97	3
30.16	10.11	3
35.11	1.01	3
34.26	9.22	3
32.72	9.06	3
31.12	3.24	3
35.16	9.8	3
33.18	7.27	3
37.11	8.97	3
38.14	2.99	3
38.47	7.55	3
35.98	3.08	3
34.15	5.7	3
29.97	4.72	3
28.62	8.95	3
33.8	1.51	3
30.56	4.32	3
34.1	10.04	3
27.37	4.96	3
33.37	4.41	3
32.49	0.71	3
33.56	11.41	3
31.46	5.49	3
30.27	6.17	3
38.51	7.79	3
30.53	11.23	3
33.06	0.58	3
27.13	5.27	3
32.13	8.54	3
32.05	5.97	3
28.7	4.41	3
37.29	4.07	3
27.72	8.38	3
35.43	10.08	3
30.12	7.44	3
33.44	7.96	3
33.54	8.98	3
29.29	7.37	3
33.88	4.38	3
34.15	3.75	3
32.88	10.02	3
33.15	7.79	3
31.91	5.28	3
37.89	7.72	3
28.36	8.61	3
36.96	2.17	3
29.02	2.12	3
31.4	5.93	3
31.66	6.6	3
32.31	9.43	3
28.05	5.64	3
33.4	3.31	3
30.69	10.91	3
36.28	6.89	3
35.58	1.17	3
31.57	3.4	3
31.1	3.51	3
35.12	11.15	3
31.12	1.35	3
31.91	3.98	3
29.69	4.06	3
28.59	3.08	3
33.48	8.99	3
31.96	5.18	3
32.76	1.51	3
27.42	6.28	3
34.55	8.2	3
33.0	0.66	3
37.11	1.69	3
34.57	11.4	3
36.87	7.97	3
35.69	7.88	3
30.4	8.28	3
28.58	9.02	3
30.55	1.67	3
31.06	8.46	3
34.65	3.87	3
28.15	9.42	3
30.06	10.17	3
33.4	6.62	3
31.8	11.38	3
29.71	2.53	3
29.76	10.43	3
29.15	4.21	3
33.66	9.68	3
35.25	2.71	3
36.14	9.25	3
35.97	5.44	3
28.48	9.33	3
36.73	5.43	3
38.28	7.11	3
31.5	7.76	3
27.42	4.85	3
34.95	0.7	3
37.55	4.58	3
33.39	8.15	3
28.63	3.72	3
34.41	2.79	3
30.43	6.61	3
30.27	1.76	3
27.17	6.76	3
35.0	7.69	3
37.23	8.93	3
30.55	4.32	3
35.93	10.17	3
30.33	6.64	3
27.38	7.52	3
33.17	7.9	3
36.59	2.1	3
36.3	4.6	3
31.28	6.64	3
37.93	8.68	3
36.28	1.2	3
36.05	7.07	3
34.51	3.16	3
31.99	2.97	3
32.89	4.82	3
36.54	4.78	3
36.68	9.39	3
30.82	9.73	3
38.68	6.03	3
31.44	4.84	3
31.33	11.49	3
36.82	4.55	3
32.79	5.41	3
31.28	10.29	3
37.59	8.87	3
32.4	11.26	3
36.43	4.88	3
29.07	8.16	3
29.83	6.19	3
36.64	6.54	3
36.36	10.35	3
31.67	7.14	3
34.56	2.69	3
29.45	8.87	3
29.27	9.58	3
34.17	1.78	3
38.15	7.85	3
27.41	4.47	3
36.1	9.15	3
36.51	3.8	3
34.75	0.56	3
31.18	0.76	3
37.54	5.49	3
34.06	11.47	3
37.14	6.26	3
34.51	2.3	3
27.3	5.9	3
27.95	5.45	3
28.64	5.9	3
35.62	2.85	3
31.95	0.28	3
33.41	2.27	3
37.28	5.03	3
32.28	8.98	3
36.95	8.05	3
35.75	1.05	3
30.34	10.71	3
35.33	10.32	3
35.03	7.78	3
32.16	11.41	3
37.09	2.14	3
30.94	3.13	3
37.57	7.61	3
31.41	6.63	3
35.12	9.56	3
29.62	9.64	3
35.6	8.37	3
30.21	9.15	3
30.92	6.7	3
36.07	5.78	3
32.0	2.44	3
36.39	7.05	3
33.23	0.87	3
33.49	4.14	3
32.14	7.44	3
33.73	8.26	3
29.71	1.26	3
31.05	2.09	3
35.05	10.16	3
33.88	5.64	3
27.4	4.8	3
32.97	11.9	3
33.78	10.54	3
31.84	8.95	3
37.41	9.33	3
32.59	11.69	3
33.31	6.2	3
29.95	4.82	3
34.45	1.24	3
32.06	5.79	3
27.84	8.09	3
36.73	9.5	3
29.04	9.96	3
34.48	4.13	3
32.04	0.18	3
36.37	8.92	3
33.53	10.55	3
38.73	5.09	3
37.19	3.87	3
27.57	3.52	3
34.79	2.36	3
29.8	4.24	3
34.5	11.23	3
30.51	7.28	3
38.4	7.56	3
33.63	4.38	3
28.81	6.06	3
30.24	1.76	3
27.88	3.33	3
29.54	1.56	3
36.99	9.07	3
34.66	10.72	3
28.06	4.02	3
36.62	9.97	3
34.42	3.04	3
33.45	7.01	3
35.34	6.63	3
37.47	7.38	3
34.25	9.86	3
34.83	2.71	3
34.93	7.69	3
30.04	4.32	3
36.89	2.27	3
28.94	4.01	3
28.59	3.7	3
30.74	10.51	3
38.11	7.73	3
36.52	9.87	3
35.59	1.46	3
35.96	11.09	3
35.19	2.31	3
37.04	3.95	3
35.88	2.28	3
35.52	3.79	3
31.45	0.61	3
34.91	9.1	3
28.23	6.05	3
28.34	5.87	3
37.0	10.39	3
37.54	9.67	3
31.73	11.63	3
33.45	1.84	3
33.28	6.6	3
31.27	11.02	3
32.31	3.84	3
30.75	0.73	3
32.69	7.57	3
27.72	6.02	3
37.42	3.57	3
34.38	9.85	3
28.45	6.98	3
32.73	2.31	3
38.54	6.63	3
13.11	3.11	5
17.11	23.11	5
15.58	4.11	5
18.58	25.11	5
21.11	11.11	5
21.11	21.11	5
18.11	9.11	5
22.11	16.11	5
13.11	3.11	5
25.11	15.11	5
23.11	10.11	5
26.11	23.11	5
11.11	10.11	5
28.11	30.11	5
13.11	11.11	5
23.11	28.11	5
26.11	16.11	5
35.11	21.11	5
32.11	18.11	5
37.11	18.11	5
